dt_abertura,dt_aprovacao,dt_resolucao,dt_fechamento,cod_problema,id_solicitante,id_departamento,id_diretoria
2020-04-27 02:33:09,2020-04-27 12:33:09,2020-05-14 12:33:09,2020-05-14 22:33:09,78,301,41,5
2021-11-19 09:06:42,2021-11-20 17:06:42,2021-12-11 17:06:42,2021-12-13 01:06:42,3,725,45,5
2022-05-04 21:36:54,2022-05-06 18:36:54,2022-06-22 18:36:54,2022-06-24 15:36:54,78,966,45,7
2020-06-01 02:18:08,2020-06-02 06:18:08,2020-07-01 06:18:08,2020-07-02 10:18:08,52,1957,55,7
2020-03-19 14:04:11,2020-03-21 10:04:11,2020-04-15 10:04:11,2020-04-17 06:04:11,14,1159,48,4
2022-04-19 18:34:45,2022-04-20 05:34:45,2022-05-27 05:34:45,2022-05-27 16:34:45,25,543,55,11
2020-01-23 22:12:46,2020-01-24 07:12:46,2020-04-07 07:12:46,2020-04-07 16:12:46,52,771,45,9
2020-05-24 21:05:18,2020-05-25 09:05:18,2020-07-06 09:05:18,2020-07-06 21:05:18,52,760,48,6
2021-01-02 04:51:59,2021-01-02 19:51:59,2021-03-10 19:51:59,2021-03-11 10:51:59,3,886,45,2
2020-09-15 08:31:40,2020-09-16 14:31:40,2020-09-22 14:31:40,2020-09-23 20:31:40,14,602,48,2
2021-09-23 08:12:52,2021-09-25 07:12:52,2021-12-21 07:12:52,2021-12-23 06:12:52,7,1924,47,4
2022-01-24 10:00:49,2022-01-26 00:00:49,2022-04-21 00:00:49,2022-04-22 14:00:49,52,1635,45,9
2022-01-17 18:20:34,2022-01-19 15:20:34,2022-02-08 15:20:34,2022-02-10 12:20:34,78,1093,41,5
2020-11-28 01:04:37,2020-11-29 11:04:37,2021-02-23 11:04:37,2021-02-24 21:04:37,7,716,47,6
2021-09-14 23:51:57,2021-09-15 12:51:57,2021-11-26 12:51:57,2021-11-27 01:51:57,52,911,45,9
2020-04-01 02:05:11,2020-04-01 11:05:11,2020-04-17 11:05:11,2020-04-17 20:05:11,3,1333,41,5
2020-09-12 18:07:01,2020-09-14 09:07:01,2020-11-20 09:07:01,2020-11-22 00:07:01,14,1222,56,9
2021-08-11 17:08:32,2021-08-12 00:08:32,2021-11-06 00:08:32,2021-11-06 07:08:32,52,1867,49,2
2020-01-04 08:21:30,2020-01-05 03:21:30,2020-02-20 03:21:30,2020-02-20 22:21:30,3,1602,49,7
2021-08-29 11:58:42,2021-08-31 03:58:42,2021-09-05 03:58:42,2021-09-06 19:58:42,52,457,47,5
2021-02-15 23:29:12,2021-02-16 16:29:12,2021-04-29 16:29:12,2021-04-30 09:29:12,52,617,45,7
2021-12-07 19:56:30,2021-12-09 02:56:30,2021-12-14 02:56:30,2021-12-15 09:56:30,7,1465,45,4
2021-03-19 02:51:44,2021-03-20 04:51:44,2021-04-11 04:51:44,2021-04-12 06:51:44,78,640,48,9
2021-10-19 02:51:44,2021-10-21 02:51:44,2022-01-08 02:51:44,2022-01-10 02:51:44,14,957,45,9
2022-05-13 08:32:42,2022-05-13 16:32:42,2022-05-30 16:32:42,2022-05-31 00:32:42,45,143,45,11
2022-01-26 00:25:32,2022-01-26 16:25:32,2022-04-22 16:25:32,2022-04-23 08:25:32,45,1283,41,2
2020-08-28 11:14:39,2020-08-30 02:14:39,2020-10-26 02:14:39,2020-10-27 17:14:39,78,1007,41,9
2020-10-21 23:54:21,2020-10-23 05:54:21,2020-12-22 05:54:21,2020-12-23 11:54:21,7,814,45,6
2021-04-05 22:04:11,2021-04-06 23:04:11,2021-05-25 23:04:11,2021-05-27 00:04:11,25,844,49,5
2020-12-04 04:28:40,2020-12-04 15:28:40,2021-02-19 15:28:40,2021-02-20 02:28:40,52,138,47,6
2020-03-31 20:24:55,2020-04-01 08:24:55,2020-05-30 08:24:55,2020-05-30 20:24:55,25,588,49,11
2022-04-22 06:30:09,2022-04-23 01:30:09,2022-07-11 01:30:09,2022-07-11 20:30:09,25,1441,48,6
2020-04-04 16:39:47,2020-04-04 23:39:47,2020-06-15 23:39:47,2020-06-16 06:39:47,7,966,56,9
2021-05-02 04:02:06,2021-05-03 03:02:06,2021-05-13 03:02:06,2021-05-14 02:02:06,7,1341,49,2
2020-03-29 19:16:34,2020-03-31 09:16:34,2020-05-22 09:16:34,2020-05-23 23:16:34,78,1671,47,6
2020-03-18 21:26:31,2020-03-20 03:26:31,2020-06-06 03:26:31,2020-06-07 09:26:31,52,516,45,4
2022-01-10 15:57:52,2022-01-10 17:57:52,2022-02-04 17:57:52,2022-02-04 19:57:52,25,985,48,4
2022-02-20 03:37:16,2022-02-21 22:37:16,2022-03-31 22:37:16,2022-04-02 17:37:16,3,111,56,11
2022-04-05 01:49:04,2022-04-06 17:49:04,2022-05-03 17:49:04,2022-05-05 09:49:04,25,1553,49,9
2020-09-01 13:31:04,2020-09-02 18:31:04,2020-11-04 18:31:04,2020-11-05 23:31:04,78,394,56,2
2020-03-29 08:37:28,2020-03-30 19:37:28,2020-05-25 19:37:28,2020-05-27 06:37:28,45,1021,48,4
2022-02-27 21:13:08,2022-03-01 18:13:08,2022-03-02 18:13:08,2022-03-04 15:13:08,7,230,55,4
2020-05-04 10:46:19,2020-05-06 00:46:19,2020-07-20 00:46:19,2020-07-21 14:46:19,78,640,55,2
2020-10-15 16:03:25,2020-10-15 21:03:25,2020-11-19 21:03:25,2020-11-20 02:03:25,14,1919,49,7
2020-04-16 10:39:38,2020-04-18 08:39:38,2020-05-11 08:39:38,2020-05-13 06:39:38,25,898,49,5
2020-04-15 13:45:53,2020-04-17 03:45:53,2020-05-17 03:45:53,2020-05-18 17:45:53,45,1704,45,6
2020-12-31 09:02:13,2021-01-01 04:02:13,2021-01-13 04:02:13,2021-01-13 23:02:13,14,1507,47,7
2021-09-19 05:50:38,2021-09-20 19:50:38,2021-12-01 19:50:38,2021-12-03 09:50:38,78,413,48,5
2020-07-05 05:41:49,2020-07-06 04:41:49,2020-09-03 04:41:49,2020-09-04 03:41:49,25,773,55,9
2022-06-03 23:02:20,2022-06-05 04:02:20,2022-07-24 04:02:20,2022-07-25 09:02:20,3,1552,56,7
2021-01-17 11:34:25,2021-01-18 01:34:25,2021-03-03 01:34:25,2021-03-03 15:34:25,78,412,49,5
2020-03-02 17:40:36,2020-03-03 08:40:36,2020-04-01 08:40:36,2020-04-01 23:40:36,3,1602,56,7
2020-05-07 08:33:47,2020-05-07 09:33:47,2020-05-17 09:33:47,2020-05-17 10:33:47,14,1688,49,5
2021-10-13 05:50:16,2021-10-13 09:50:16,2021-12-05 09:50:16,2021-12-05 13:50:16,14,846,41,7
2022-05-28 01:11:14,2022-05-28 18:11:14,2022-07-12 18:11:14,2022-07-13 11:11:14,52,1507,48,4
2022-03-23 02:45:09,2022-03-24 09:45:09,2022-06-17 09:45:09,2022-06-18 16:45:09,52,1622,41,11
2021-05-06 11:07:22,2021-05-07 13:07:22,2021-05-17 13:07:22,2021-05-18 15:07:22,25,1179,49,4
2021-02-09 02:03:00,2021-02-09 20:03:00,2021-03-11 20:03:00,2021-03-12 14:03:00,14,577,49,6
2020-11-13 07:20:06,2020-11-14 13:20:06,2020-12-01 13:20:06,2020-12-02 19:20:06,52,281,48,4
2021-05-03 01:37:25,2021-05-04 21:37:25,2021-07-31 21:37:25,2021-08-02 17:37:25,14,430,55,6
2021-01-05 18:51:27,2021-01-06 19:51:27,2021-02-09 19:51:27,2021-02-10 20:51:27,52,516,49,11
2021-02-16 14:49:37,2021-02-17 22:49:37,2021-03-06 22:49:37,2021-03-08 06:49:37,45,437,41,6
2021-09-06 19:57:58,2021-09-07 02:57:58,2021-10-17 02:57:58,2021-10-17 09:57:58,25,1653,55,5
2020-07-22 07:29:46,2020-07-22 21:29:46,2020-08-23 21:29:46,2020-08-24 11:29:46,25,1804,48,11
2021-04-11 00:42:07,2021-04-12 15:42:07,2021-05-01 15:42:07,2021-05-03 06:42:07,3,1272,49,2
2021-12-11 06:34:04,2021-12-13 00:34:04,2022-02-07 00:34:04,2022-02-08 18:34:04,78,1669,49,7
2021-05-06 03:56:25,2021-05-06 16:56:25,2021-05-17 16:56:25,2021-05-18 05:56:25,45,1283,41,2
2020-04-22 16:36:13,2020-04-22 21:36:13,2020-06-30 21:36:13,2020-07-01 02:36:13,52,1508,56,4
2020-01-15 11:18:20,2020-01-17 11:18:20,2020-04-11 11:18:20,2020-04-13 11:18:20,14,309,49,4
2021-12-12 22:07:22,2021-12-14 01:07:22,2022-02-19 01:07:22,2022-02-20 04:07:22,52,1992,45,9
2022-05-24 13:55:28,2022-05-25 04:55:28,2022-06-06 04:55:28,2022-06-06 19:55:28,45,297,55,11
2020-06-04 07:34:17,2020-06-04 22:34:17,2020-06-16 22:34:17,2020-06-17 13:34:17,78,849,49,11
2020-04-23 19:21:28,2020-04-24 23:21:28,2020-06-25 23:21:28,2020-06-27 03:21:28,25,1196,41,5
2022-04-15 04:27:49,2022-04-17 04:27:49,2022-05-27 04:27:49,2022-05-29 04:27:49,45,1668,55,2
2020-11-27 02:58:08,2020-11-28 15:58:08,2020-12-11 15:58:08,2020-12-13 04:58:08,3,781,56,5
2022-02-24 20:44:55,2022-02-26 10:44:55,2022-03-05 10:44:55,2022-03-07 00:44:55,3,898,55,6
2021-02-15 23:23:18,2021-02-16 04:23:18,2021-04-11 04:23:18,2021-04-11 09:23:18,25,604,45,9
2020-07-24 18:20:20,2020-07-25 19:20:20,2020-10-03 19:20:20,2020-10-04 20:20:20,14,1189,56,2
2021-06-26 03:59:33,2021-06-27 23:59:33,2021-09-18 23:59:33,2021-09-20 19:59:33,7,695,55,7
2020-04-16 20:43:34,2020-04-17 11:43:34,2020-07-05 11:43:34,2020-07-06 02:43:34,25,461,48,2
2021-01-14 11:35:00,2021-01-14 21:35:00,2021-03-19 21:35:00,2021-03-20 07:35:00,78,1671,47,9
2021-07-28 00:58:07,2021-07-28 08:58:07,2021-09-03 08:58:07,2021-09-03 16:58:07,3,631,56,4
2021-03-18 17:06:01,2021-03-20 09:06:01,2021-04-05 09:06:01,2021-04-07 01:06:01,7,705,45,9
2020-09-02 01:13:42,2020-09-02 09:13:42,2020-10-16 09:13:42,2020-10-16 17:13:42,3,1253,45,7
2021-11-11 16:42:18,2021-11-12 23:42:18,2021-12-08 23:42:18,2021-12-10 06:42:18,3,334,49,4
2022-04-23 20:38:01,2022-04-25 18:38:01,2022-07-16 18:38:01,2022-07-18 16:38:01,14,1669,45,4
2021-04-14 22:39:24,2021-04-15 16:39:24,2021-04-23 16:39:24,2021-04-24 10:39:24,7,518,41,11
2022-04-01 16:20:19,2022-04-03 16:20:19,2022-04-27 16:20:19,2022-04-29 16:20:19,3,397,56,7
2020-01-13 03:40:00,2020-01-14 08:40:00,2020-04-03 08:40:00,2020-04-04 13:40:00,3,773,48,11
2022-05-11 13:04:19,2022-05-12 05:04:19,2022-07-13 05:04:19,2022-07-13 21:04:19,78,1615,55,7
2021-04-10 01:38:56,2021-04-11 06:38:56,2021-04-21 06:38:56,2021-04-22 11:38:56,52,1990,47,11
2020-06-09 21:59:05,2020-06-11 07:59:05,2020-07-13 07:59:05,2020-07-14 17:59:05,3,1495,45,6
2020-07-27 14:44:09,2020-07-28 05:44:09,2020-09-01 05:44:09,2020-09-01 20:44:09,45,1215,49,5
2021-02-14 20:00:16,2021-02-16 20:00:16,2021-03-17 20:00:16,2021-03-19 20:00:16,7,849,41,5
2020-06-28 07:29:34,2020-06-28 22:29:34,2020-09-16 22:29:34,2020-09-17 13:29:34,78,1318,45,9
2020-06-15 06:35:26,2020-06-16 21:35:26,2020-06-20 21:35:26,2020-06-22 12:35:26,45,269,41,6
2022-05-09 09:40:21,2022-05-09 14:40:21,2022-05-22 14:40:21,2022-05-22 19:40:21,14,1719,49,6
2020-08-29 11:31:06,2020-08-29 13:31:06,2020-09-19 13:31:06,2020-09-19 15:31:06,45,655,45,9
2021-02-27 01:52:39,2021-02-27 07:52:39,2021-03-15 07:52:39,2021-03-15 13:52:39,14,1713,47,5
2021-03-13 16:38:07,2021-03-14 22:38:07,2021-06-11 22:38:07,2021-06-13 04:38:07,52,1831,48,6
2020-11-23 04:50:34,2020-11-23 08:50:34,2021-02-07 08:50:34,2021-02-07 12:50:34,45,1990,48,6
2021-06-16 15:30:14,2021-06-17 02:30:14,2021-06-20 02:30:14,2021-06-20 13:30:14,78,1203,47,4
2020-11-12 06:39:29,2020-11-12 11:39:29,2021-02-07 11:39:29,2021-02-07 16:39:29,3,1468,49,11
2021-02-14 02:02:00,2021-02-15 09:02:00,2021-03-10 09:02:00,2021-03-11 16:02:00,45,884,55,5
2022-02-24 03:00:56,2022-02-25 07:00:56,2022-04-10 07:00:56,2022-04-11 11:00:56,45,604,56,7
2022-01-28 21:47:16,2022-01-30 16:47:16,2022-02-08 16:47:16,2022-02-10 11:47:16,7,898,48,4
2021-01-25 02:28:44,2021-01-26 08:28:44,2021-03-10 08:28:44,2021-03-11 14:28:44,45,948,41,6
2020-03-19 21:55:13,2020-03-20 17:55:13,2020-04-18 17:55:13,2020-04-19 13:55:13,45,1181,41,2
2020-05-23 09:08:11,2020-05-24 18:08:11,2020-08-19 18:08:11,2020-08-21 03:08:11,3,316,56,4
2021-10-20 00:02:58,2021-10-20 16:02:58,2021-11-26 16:02:58,2021-11-27 08:02:58,45,609,48,7
2021-03-05 19:23:12,2021-03-07 17:23:12,2021-05-03 17:23:12,2021-05-05 15:23:12,45,1879,45,9
2020-03-09 11:40:26,2020-03-09 15:40:26,2020-04-23 15:40:26,2020-04-23 19:40:26,45,1792,45,6
2020-01-06 12:11:35,2020-01-07 00:11:35,2020-03-12 00:11:35,2020-03-12 12:11:35,45,738,41,7
2021-06-02 03:53:21,2021-06-03 09:53:21,2021-08-01 09:53:21,2021-08-02 15:53:21,3,316,55,6
2020-07-22 05:18:38,2020-07-22 22:18:38,2020-08-24 22:18:38,2020-08-25 15:18:38,14,692,56,4
2021-02-10 22:24:01,2021-02-12 05:24:01,2021-02-16 05:24:01,2021-02-17 12:24:01,52,1165,48,6
2020-09-08 00:12:46,2020-09-09 15:12:46,2020-09-12 15:12:46,2020-09-14 06:12:46,52,1323,48,4
2021-11-17 08:49:19,2021-11-17 21:49:19,2022-01-30 21:49:19,2022-01-31 10:49:19,3,1960,48,4
2022-05-07 00:08:13,2022-05-07 05:08:13,2022-05-29 05:08:13,2022-05-29 10:08:13,25,1441,41,2
2021-10-26 09:19:27,2021-10-27 18:19:27,2021-11-09 18:19:27,2021-11-11 03:19:27,14,1394,47,5
2022-05-21 08:07:26,2022-05-21 16:07:26,2022-08-16 16:07:26,2022-08-17 00:07:26,7,116,47,4
2020-01-16 00:30:46,2020-01-17 08:30:46,2020-04-06 08:30:46,2020-04-07 16:30:46,7,1849,49,11
2020-06-22 18:57:39,2020-06-23 06:57:39,2020-08-09 06:57:39,2020-08-09 18:57:39,78,1773,56,9
2020-04-26 21:17:40,2020-04-27 14:17:40,2020-06-26 14:17:40,2020-06-27 07:17:40,52,463,47,2
2020-08-19 13:08:48,2020-08-21 10:08:48,2020-09-01 10:08:48,2020-09-03 07:08:48,52,352,41,6
2022-04-27 13:04:50,2022-04-28 00:04:50,2022-05-02 00:04:50,2022-05-02 11:04:50,52,1468,56,2
2020-02-25 23:13:35,2020-02-26 00:13:35,2020-03-15 00:13:35,2020-03-15 01:13:35,25,1924,41,11
2021-07-27 13:22:11,2021-07-28 03:22:11,2021-10-04 03:22:11,2021-10-04 17:22:11,52,493,55,5
2022-05-08 07:37:44,2022-05-09 15:37:44,2022-05-13 15:37:44,2022-05-14 23:37:44,7,558,47,5
2020-08-18 01:20:12,2020-08-19 05:20:12,2020-10-04 05:20:12,2020-10-05 09:20:12,52,1696,48,5
2021-10-29 15:36:37,2021-10-31 07:36:37,2022-01-23 07:36:37,2022-01-24 23:36:37,45,1228,56,5
2020-07-16 23:30:49,2020-07-18 13:30:49,2020-09-06 13:30:49,2020-09-08 03:30:49,45,814,41,5
2020-03-05 23:29:35,2020-03-06 14:29:35,2020-03-07 14:29:35,2020-03-08 05:29:35,25,1229,48,4
2021-04-23 20:42:16,2021-04-24 12:42:16,2021-07-01 12:42:16,2021-07-02 04:42:16,7,1688,47,2
2021-07-20 11:11:38,2021-07-20 15:11:38,2021-09-14 15:11:38,2021-09-14 19:11:38,45,661,48,9
2020-03-02 23:23:20,2020-03-03 11:23:20,2020-03-18 11:23:20,2020-03-18 23:23:20,7,1737,56,4
2021-07-09 20:05:43,2021-07-10 04:05:43,2021-09-17 04:05:43,2021-09-17 12:05:43,45,1126,41,7
2020-11-22 08:13:16,2020-11-24 02:13:16,2020-12-03 02:13:16,2020-12-04 20:13:16,25,1259,49,6
2021-01-22 15:08:35,2021-01-22 22:08:35,2021-04-01 22:08:35,2021-04-02 05:08:35,7,822,41,6
2020-06-08 16:25:27,2020-06-09 08:25:27,2020-06-18 08:25:27,2020-06-19 00:25:27,52,822,47,11
2021-07-03 10:05:43,2021-07-04 17:05:43,2021-07-11 17:05:43,2021-07-13 00:05:43,52,1004,49,2
2022-05-19 17:58:14,2022-05-20 17:58:14,2022-06-02 17:58:14,2022-06-03 17:58:14,7,886,56,11
2021-09-23 06:50:50,2021-09-24 12:50:50,2021-09-26 12:50:50,2021-09-27 18:50:50,45,492,56,4
2020-08-28 02:09:58,2020-08-30 01:09:58,2020-09-13 01:09:58,2020-09-15 00:09:58,78,985,49,5
2021-01-02 18:12:27,2021-01-04 03:12:27,2021-01-18 03:12:27,2021-01-19 12:12:27,3,711,49,7
2020-09-09 10:30:18,2020-09-10 10:30:18,2020-11-06 10:30:18,2020-11-07 10:30:18,3,797,56,6
2020-10-02 00:59:27,2020-10-03 10:59:27,2020-10-11 10:59:27,2020-10-12 20:59:27,45,1165,48,2
2021-10-02 11:27:00,2021-10-02 20:27:00,2021-12-10 20:27:00,2021-12-11 05:27:00,3,1759,41,5
2020-02-08 12:06:10,2020-02-08 20:06:10,2020-02-18 20:06:10,2020-02-19 04:06:10,3,1971,41,9
2020-10-05 15:03:01,2020-10-07 11:03:01,2020-10-10 11:03:01,2020-10-12 07:03:01,7,773,45,9
2021-05-31 00:46:19,2021-05-31 21:46:19,2021-08-28 21:46:19,2021-08-29 18:46:19,52,602,48,9
2021-10-01 13:46:46,2021-10-03 12:46:46,2021-12-18 12:46:46,2021-12-20 11:46:46,78,1681,49,5
2021-01-20 12:20:44,2021-01-22 07:20:44,2021-03-19 07:20:44,2021-03-21 02:20:44,7,550,45,11
2021-02-18 11:14:17,2021-02-19 10:14:17,2021-03-09 10:14:17,2021-03-10 09:14:17,25,987,45,4
2020-09-04 07:19:33,2020-09-06 06:19:33,2020-10-23 06:19:33,2020-10-25 05:19:33,14,1602,45,2
2020-06-16 22:05:50,2020-06-17 17:05:50,2020-08-29 17:05:50,2020-08-30 12:05:50,14,277,41,2
2021-08-17 06:11:21,2021-08-19 01:11:21,2021-09-14 01:11:21,2021-09-15 20:11:21,3,1574,47,4
2020-03-01 03:45:29,2020-03-01 22:45:29,2020-04-10 22:45:29,2020-04-11 17:45:29,25,298,47,9
2022-01-01 04:35:46,2022-01-02 01:35:46,2022-03-15 01:35:46,2022-03-15 22:35:46,45,1902,48,2
2020-12-11 12:55:49,2020-12-13 12:55:49,2021-02-14 12:55:49,2021-02-16 12:55:49,78,1904,47,5
2020-11-06 00:36:52,2020-11-06 07:36:52,2021-01-06 07:36:52,2021-01-06 14:36:52,52,1964,56,2
2021-12-16 01:20:55,2021-12-17 07:20:55,2022-01-21 07:20:55,2022-01-22 13:20:55,7,1805,48,6
2021-06-27 04:12:40,2021-06-28 10:12:40,2021-08-24 10:12:40,2021-08-25 16:12:40,78,1097,41,7
2021-04-19 02:20:25,2021-04-20 23:20:25,2021-06-11 23:20:25,2021-06-13 20:20:25,52,1472,45,6
2020-12-19 13:22:30,2020-12-20 20:22:30,2021-03-14 20:22:30,2021-03-16 03:22:30,45,1784,48,4
2020-12-12 07:11:33,2020-12-12 09:11:33,2021-01-20 09:11:33,2021-01-20 11:11:33,3,1488,48,7
2020-02-06 18:16:27,2020-02-06 23:16:27,2020-02-15 23:16:27,2020-02-16 04:16:27,78,1307,47,11
2020-10-27 00:24:02,2020-10-27 21:24:02,2020-12-16 21:24:02,2020-12-17 18:24:02,52,1911,48,4
2021-09-10 23:53:19,2021-09-11 18:53:19,2021-11-26 18:53:19,2021-11-27 13:53:19,7,1574,41,9
2021-05-24 22:29:34,2021-05-25 01:29:34,2021-08-18 01:29:34,2021-08-18 04:29:34,52,1848,47,2
2021-03-08 19:04:30,2021-03-10 17:04:30,2021-05-03 17:04:30,2021-05-05 15:04:30,25,1108,55,2
2020-04-17 20:11:36,2020-04-18 21:11:36,2020-05-04 21:11:36,2020-05-05 22:11:36,3,242,55,7
2021-03-09 14:32:03,2021-03-10 04:32:03,2021-03-31 04:32:03,2021-03-31 18:32:03,45,785,48,11
2021-06-29 11:40:36,2021-06-29 22:40:36,2021-06-30 22:40:36,2021-07-01 09:40:36,78,1560,47,9
2022-03-02 08:01:13,2022-03-03 05:01:13,2022-04-09 05:01:13,2022-04-10 02:01:13,52,1728,48,11
2021-09-12 21:05:25,2021-09-13 01:05:25,2021-11-07 01:05:25,2021-11-07 05:05:25,52,1126,41,4
2022-04-12 23:34:18,2022-04-14 01:34:18,2022-07-13 01:34:18,2022-07-14 03:34:18,25,1706,47,6
2021-05-29 10:09:43,2021-05-30 10:09:43,2021-06-16 10:09:43,2021-06-17 10:09:43,45,981,49,7
2020-02-12 21:01:22,2020-02-14 07:01:22,2020-04-07 07:01:22,2020-04-08 17:01:22,52,439,56,2
2020-06-28 04:15:08,2020-06-29 17:15:08,2020-08-09 17:15:08,2020-08-11 06:15:08,25,514,41,5
2021-02-09 18:48:31,2021-02-11 04:48:31,2021-02-24 04:48:31,2021-02-25 14:48:31,3,1670,55,9
2020-10-04 09:29:27,2020-10-04 20:29:27,2020-10-13 20:29:27,2020-10-14 07:29:27,78,394,47,6
2021-02-16 09:18:13,2021-02-18 03:18:13,2021-03-10 03:18:13,2021-03-11 21:18:13,45,1563,49,2
2020-02-29 10:19:55,2020-03-01 18:19:55,2020-03-07 18:19:55,2020-03-09 02:19:55,3,1911,49,4
2020-06-17 09:32:24,2020-06-18 01:32:24,2020-09-13 01:32:24,2020-09-13 17:32:24,52,1311,49,4
2021-11-06 01:42:41,2021-11-06 17:42:41,2022-01-27 17:42:41,2022-01-28 09:42:41,52,397,49,5
2021-06-21 00:08:59,2021-06-21 22:08:59,2021-08-31 22:08:59,2021-09-01 20:08:59,45,1159,56,7
2021-05-02 06:44:17,2021-05-04 02:44:17,2021-07-07 02:44:17,2021-07-08 22:44:17,45,1018,49,6
2021-11-08 21:56:36,2021-11-10 01:56:36,2021-12-19 01:56:36,2021-12-20 05:56:36,7,635,55,5
2022-03-05 11:14:02,2022-03-06 05:14:02,2022-05-11 05:14:02,2022-05-11 23:14:02,7,1615,48,11
2020-06-28 15:35:15,2020-06-30 06:35:15,2020-08-03 06:35:15,2020-08-04 21:35:15,3,628,49,5
2021-08-21 09:07:36,2021-08-22 16:07:36,2021-10-28 16:07:36,2021-10-29 23:07:36,25,1731,47,2
2022-06-14 16:45:38,2022-06-15 17:45:38,2022-09-08 17:45:38,2022-09-09 18:45:38,52,606,41,11
2020-10-22 06:39:02,2020-10-24 04:39:02,2020-11-11 04:39:02,2020-11-13 02:39:02,45,1815,48,5
2021-01-30 16:44:37,2021-01-31 02:44:37,2021-03-16 02:44:37,2021-03-16 12:44:37,45,508,47,4
2020-03-09 22:51:00,2020-03-11 09:51:00,2020-05-11 09:51:00,2020-05-12 20:51:00,52,104,56,4
2021-11-08 09:24:10,2021-11-09 21:24:10,2021-11-13 21:24:10,2021-11-15 09:24:10,7,1437,49,9
2020-01-03 15:03:20,2020-01-04 18:03:20,2020-03-27 18:03:20,2020-03-28 21:03:20,14,817,41,6
2022-03-18 16:02:08,2022-03-20 14:02:08,2022-06-18 14:02:08,2022-06-20 12:02:08,25,697,48,6
2022-04-16 10:56:44,2022-04-17 18:56:44,2022-06-06 18:56:44,2022-06-08 02:56:44,3,1196,41,11
2020-11-02 02:00:08,2020-11-03 15:00:08,2021-01-28 15:00:08,2021-01-30 04:00:08,3,1668,47,2
2021-07-19 19:09:39,2021-07-21 16:09:39,2021-09-29 16:09:39,2021-10-01 13:09:39,52,190,48,7
2021-10-31 23:55:58,2021-11-01 14:55:58,2021-12-23 14:55:58,2021-12-24 05:55:58,14,1297,41,11
2020-04-18 16:48:46,2020-04-19 05:48:46,2020-07-07 05:48:46,2020-07-07 18:48:46,14,1383,48,2
2021-05-27 22:44:59,2021-05-29 19:44:59,2021-06-29 19:44:59,2021-07-01 16:44:59,78,635,47,7
2021-05-02 15:37:25,2021-05-03 14:37:25,2021-06-11 14:37:25,2021-06-12 13:37:25,3,1325,55,9
2020-07-12 14:22:07,2020-07-12 21:22:07,2020-08-09 21:22:07,2020-08-10 04:22:07,52,1008,41,11
2021-04-11 12:49:33,2021-04-12 12:49:33,2021-05-26 12:49:33,2021-05-27 12:49:33,52,1990,41,9
2022-02-26 18:53:51,2022-02-28 11:53:51,2022-03-31 11:53:51,2022-04-02 04:53:51,7,1801,48,4
2021-04-25 10:58:05,2021-04-27 08:58:05,2021-04-28 08:58:05,2021-04-30 06:58:05,52,1748,41,11
2021-09-26 09:59:29,2021-09-26 20:59:29,2021-10-13 20:59:29,2021-10-14 07:59:29,3,1560,47,9
2021-05-21 16:58:49,2021-05-21 19:58:49,2021-08-10 19:58:49,2021-08-10 22:58:49,25,662,56,6
2021-09-17 02:34:26,2021-09-19 00:34:26,2021-12-11 00:34:26,2021-12-12 22:34:26,7,446,48,9
2021-04-04 06:49:30,2021-04-05 09:49:30,2021-04-29 09:49:30,2021-04-30 12:49:30,45,1460,48,2
2022-05-11 05:59:44,2022-05-11 09:59:44,2022-07-13 09:59:44,2022-07-13 13:59:44,25,954,47,2
2020-07-16 17:38:00,2020-07-17 02:38:00,2020-08-01 02:38:00,2020-08-01 11:38:00,25,612,49,5
2020-10-25 00:19:02,2020-10-25 10:19:02,2021-01-13 10:19:02,2021-01-13 20:19:02,45,631,41,5
2021-10-15 03:22:32,2021-10-17 01:22:32,2021-12-10 01:22:32,2021-12-11 23:22:32,3,975,41,6
2021-08-11 23:33:38,2021-08-13 09:33:38,2021-08-20 09:33:38,2021-08-21 19:33:38,25,1897,41,9
2020-09-27 08:12:35,2020-09-27 12:12:35,2020-10-06 12:12:35,2020-10-06 16:12:35,78,1384,45,6
2022-06-03 01:46:55,2022-06-04 07:46:55,2022-06-12 07:46:55,2022-06-13 13:46:55,3,584,49,9
2021-04-12 12:13:29,2021-04-13 13:13:29,2021-05-21 13:13:29,2021-05-22 14:13:29,52,189,45,6
2021-09-22 19:34:47,2021-09-24 04:34:47,2021-10-16 04:34:47,2021-10-17 13:34:47,78,1493,48,2
2022-05-01 04:34:48,2022-05-01 08:34:48,2022-06-26 08:34:48,2022-06-26 12:34:48,3,996,55,6
2020-01-01 15:08:05,2020-01-02 11:08:05,2020-03-12 11:08:05,2020-03-13 07:08:05,25,751,48,7
2021-04-17 01:16:46,2021-04-18 17:16:46,2021-07-05 17:16:46,2021-07-07 09:16:46,25,1671,45,4
2021-03-21 16:55:08,2021-03-21 22:55:08,2021-05-22 22:55:08,2021-05-23 04:55:08,3,610,45,2
2020-11-22 12:10:43,2020-11-23 06:10:43,2021-01-20 06:10:43,2021-01-21 00:10:43,3,190,41,5
2021-10-29 19:23:31,2021-10-30 20:23:31,2021-11-28 20:23:31,2021-11-29 21:23:31,52,514,48,11
2021-05-15 14:19:20,2021-05-17 02:19:20,2021-06-24 02:19:20,2021-06-25 14:19:20,52,1759,45,2
